"3星母艦(X,Y)","2星本命(X,Y)",絕對狙擊雙膽組合,歷史總產生,歷史總命中,回測期望真實勝率,常態性判定
"(5, 5)","(13, 11)","(2, 37)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(11, 10)","(10, 37)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(8, 11)","(21, 34)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(11, 9)","(10, 21)",3,0,0.0%,☠️ 雜訊
"(5, 4)","(11, 13)","(10, 22)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(11, 13)","(10, 22)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(10, 11)","(21, 22)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(13, 18)","(28, 29)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(14, 12)","(2, 21)",1,0,0.0%,☠️ 雜訊
"(7, 6)","(14, 12)","(2, 21)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(12, 11)","(7, 21)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(12, 10)","(19, 21)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(12, 8)","(2, 17)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(11, 8)","(10, 17)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(11, 9)","(34, 37)",1,0,0.0%,☠️ 雜訊
"(7, 3)","(11, 7)","(28, 33)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(12, 9)","(2, 30)",1,0,0.0%,☠️ 雜訊
"(6, 5)","(12, 9)","(2, 30)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(13, 14)","(3, 10)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(13, 14)","(3, 10)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 8)","(18, 27)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(7, 10)","(12, 18)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(13, 10)","(18, 38)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(13, 10)","(18, 38)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(8, 9)","(8, 10)",3,0,0.0%,☠️ 雜訊
"(5, 5)","(11, 9)","(14, 18)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(11, 12)","(14, 21)",1,0,0.0%,☠️ 雜訊
"(7, 6)","(11, 12)","(14, 21)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(15, 8)","(17, 21)",1,0,0.0%,☠️ 雜訊
"(6, 5)","(15, 8)","(17, 21)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(7, 7)","(10, 16)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 5)","(1, 31)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(9, 7)","(31, 39)",6,0,0.0%,☠️ 雜訊
"(5, 4)","(9, 9)","(21, 33)",3,0,0.0%,☠️ 雜訊
"(6, 5)","(9, 9)","(21, 33)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(9, 11)","(2, 4)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(16, 13)","(2, 15)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(16, 13)","(2, 15)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(7, 6)","(4, 15)",1,0,0.0%,☠️ 雜訊
"(7, 6)","(12, 16)","(2, 14)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 11)","(6, 10)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 8)","(10, 23)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(10, 8)","(36, 37)",3,0,0.0%,☠️ 雜訊
"(6, 5)","(10, 10)","(14, 28)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(12, 10)","(15, 37)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(9, 6)","(4, 31)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(10, 7)","(31, 32)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(8, 10)","(10, 36)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(10, 9)","(17, 22)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(13, 10)","(17, 24)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(13, 10)","(17, 24)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 7)","(12, 31)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(7, 10)","(31, 36)",1,0,0.0%,☠️ 雜訊
"(7, 6)","(10, 9)","(6, 17)",1,0,0.0%,☠️ 雜訊
"(7, 6)","(12, 10)","(6, 18)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(12, 10)","(6, 18)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(12, 10)","(17, 18)",1,0,0.0%,☠️ 雜訊
"(7, 6)","(12, 10)","(17, 18)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(7, 10)","(10, 12)",1,0,0.0%,☠️ 雜訊
"(6, 5)","(11, 9)","(11, 12)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 4)","(26, 31)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(9, 6)","(31, 34)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(9, 10)","(17, 19)",3,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 6)","(17, 26)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(9, 9)","(9, 17)",3,0,0.0%,☠️ 雜訊
"(5, 4)","(11, 8)","(6, 9)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 8)","(6, 39)",4,0,0.0%,☠️ 雜訊
"(7, 6)","(13, 12)","(1, 12)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(13, 11)","(12, 21)",1,0,0.0%,☠️ 雜訊
"(7, 6)","(13, 11)","(12, 21)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(9, 11)","(17, 25)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(9, 5)","(6, 30)",1,0,0.0%,☠️ 雜訊
"(7, 3)","(9, 4)","(11, 31)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(12, 11)","(21, 31)",1,0,0.0%,☠️ 雜訊
"(7, 3)","(12, 11)","(21, 31)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(11, 8)","(17, 30)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(12, 8)","(6, 24)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(9, 7)","(8, 35)",1,0,0.0%,☠️ 雜訊
"(6, 5)","(10, 10)","(3, 12)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(11, 13)","(35, 38)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(10, 12)","(3, 17)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(9, 10)","(5, 35)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(6, 8)","(17, 35)",1,0,0.0%,☠️ 雜訊
"(6, 5)","(10, 9)","(11, 39)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(7, 10)","(23, 39)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(12, 10)","(30, 32)",1,0,0.0%,☠️ 雜訊
"(6, 5)","(12, 10)","(30, 32)",1,0,0.0%,☠️ 雜訊
"(6, 5)","(6, 6)","(30, 35)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(11, 7)","(16, 25)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(9, 8)","(19, 25)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(9, 7)","(6, 25)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(10, 8)","(25, 34)",3,0,0.0%,☠️ 雜訊
"(5, 5)","(8, 8)","(12, 39)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(9, 15)","(20, 39)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(9, 11)","(25, 38)",1,0,0.0%,☠️ 雜訊
"(6, 5)","(9, 8)","(30, 34)",1,0,0.0%,☠️ 雜訊
"(6, 5)","(7, 8)","(32, 34)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(10, 8)","(4, 34)",3,0,0.0%,☠️ 雜訊
"(5, 4)","(14, 11)","(1, 39)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(14, 11)","(1, 39)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(11, 10)","(37, 39)",1,0,0.0%,☠️ 雜訊
"(6, 5)","(11, 10)","(37, 39)",1,0,0.0%,☠️ 雜訊
"(6, 5)","(12, 14)","(18, 39)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(7, 5)","(4, 30)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(7, 7)","(4, 32)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(7, 7)","(4, 32)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(8, 8)","(4, 24)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(7, 6)","(4, 35)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(9, 7)","(34, 35)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(9, 8)","(9, 26)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(12, 9)","(9, 39)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(9, 7)","(26, 39)",1,0,0.0%,☠️ 雜訊
"(6, 5)","(9, 10)","(27, 28)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(13, 10)","(27, 39)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(13, 10)","(27, 39)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(9, 6)","(10, 29)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(10, 8)","(23, 29)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(9, 9)","(14, 19)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(9, 9)","(14, 19)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(15, 12)","(19, 39)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(8, 7)","(13, 28)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(10, 9)","(13, 38)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(10, 9)","(13, 38)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(12, 9)","(28, 38)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(12, 9)","(28, 38)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(17, 11)","(6, 23)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(5, 5)","(6, 24)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(11, 7)","(23, 24)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(14, 8)","(34, 39)",1,0,0.0%,☠️ 雜訊
"(6, 5)","(8, 7)","(20, 28)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(8, 7)","(1, 8)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(12, 11)","(1, 18)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(14, 11)","(16, 28)",2,0,0.0%,☠️ 雜訊
"(7, 6)","(14, 11)","(16, 28)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(13, 10)","(12, 39)",1,0,0.0%,☠️ 雜訊
"(6, 5)","(13, 10)","(12, 39)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(8, 7)","(14, 37)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(11, 10)","(15, 19)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(16, 12)","(15, 34)",1,0,0.0%,☠️ 雜訊
"(6, 5)","(10, 9)","(23, 39)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(12, 9)","(15, 20)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(12, 9)","(15, 20)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(10, 7)","(15, 37)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(10, 7)","(15, 37)",1,0,0.0%,☠️ 雜訊
"(7, 6)","(9, 7)","(15, 16)",1,0,0.0%,☠️ 雜訊
"(7, 6)","(13, 10)","(15, 28)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(6, 5)","(6, 9)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(9, 5)","(1, 37)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(12, 11)","(15, 27)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(10, 13)","(15, 21)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(9, 9)","(12, 26)",1,0,0.0%,☠️ 雜訊
"(6, 5)","(10, 8)","(1, 31)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(7, 8)","(7, 15)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(11, 7)","(15, 23)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(9, 7)","(15, 32)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(7, 6)","(6, 29)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(7, 6)","(5, 28)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(12, 12)","(12, 28)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(7, 6)","(21, 28)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(13, 13)","(12, 31)",4,0,0.0%,☠️ 雜訊
"(5, 5)","(13, 13)","(12, 31)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(13, 13)","(12, 31)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(6, 8)","(24, 31)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(6, 5)","(28, 37)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(11, 8)","(8, 11)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(11, 7)","(11, 32)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(11, 8)","(4, 11)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 8)","(11, 37)",5,0,0.0%,☠️ 雜訊
"(5, 4)","(13, 11)","(1, 11)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(13, 11)","(1, 11)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(9, 6)","(6, 11)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(11, 13)","(3, 6)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(6, 6)","(3, 21)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(13, 13)","(19, 31)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(12, 12)","(1, 31)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 10)","(6, 34)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(7, 8)","(21, 34)",4,0,0.0%,☠️ 雜訊
"(5, 5)","(10, 11)","(4, 31)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(7, 10)","(6, 31)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 6)","(12, 28)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(10, 10)","(28, 31)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 8)","(11, 15)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(12, 8)","(25, 32)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(12, 13)","(15, 31)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(11, 11)","(20, 31)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(11, 11)","(14, 31)",1,0,0.0%,☠️ 雜訊
"(6, 5)","(11, 11)","(14, 31)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(6, 10)","(13, 31)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(7, 11)","(3, 10)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 10)","(3, 18)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(10, 12)","(23, 31)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(9, 9)","(3, 12)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 13)","(3, 31)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(10, 10)","(31, 33)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 7)","(23, 28)",5,0,0.0%,☠️ 雜訊
"(5, 4)","(5, 5)","(28, 29)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(8, 10)","(4, 8)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(8, 6)","(8, 35)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(9, 6)","(8, 32)",3,0,0.0%,☠️ 雜訊
"(5, 4)","(7, 6)","(8, 37)",3,0,0.0%,☠️ 雜訊
"(5, 5)","(10, 10)","(21, 30)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(5, 5)","(21, 35)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(11, 13)","(6, 24)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(9, 10)","(14, 15)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(9, 10)","(14, 15)",3,0,0.0%,☠️ 雜訊
"(5, 5)","(11, 11)","(14, 18)",1,0,0.0%,☠️ 雜訊
"(7, 6)","(11, 11)","(14, 18)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(16, 16)","(2, 7)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(16, 16)","(2, 7)",1,0,0.0%,☠️ 雜訊
"(6, 5)","(16, 16)","(2, 7)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(5, 8)","(6, 7)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(13, 15)","(14, 24)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(11, 10)","(18, 24)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(8, 6)","(7, 34)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(9, 7)","(7, 36)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(10, 12)","(9, 24)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(13, 12)","(23, 24)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(8, 9)","(7, 9)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(13, 14)","(7, 17)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(13, 14)","(7, 17)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(7, 6)","(5, 7)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(16, 11)","(14, 16)",1,0,0.0%,☠️ 雜訊
"(7, 6)","(16, 11)","(14, 16)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(9, 12)","(14, 29)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(9, 8)","(7, 31)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(11, 9)","(14, 19)",3,0,0.0%,☠️ 雜訊
"(5, 5)","(11, 9)","(14, 19)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(13, 13)","(2, 24)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(13, 13)","(2, 24)",1,0,0.0%,☠️ 雜訊
"(6, 8)","(13, 13)","(2, 24)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(8, 8)","(7, 24)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(11, 16)","(14, 17)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(12, 9)","(16, 24)",3,0,0.0%,☠️ 雜訊
"(5, 4)","(9, 11)","(24, 36)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(12, 13)","(11, 14)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(8, 9)","(11, 24)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(7, 8)","(7, 19)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(6, 5)","(7, 8)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(13, 10)","(14, 23)",3,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 7)","(6, 10)",1,0,0.0%,☠️ 雜訊
"(6, 8)","(10, 12)","(24, 31)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(10, 12)","(14, 33)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(9, 9)","(3, 23)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(13, 13)","(4, 36)",1,0,0.0%,☠️ 雜訊
"(6, 5)","(13, 13)","(4, 36)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(7, 8)","(27, 36)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(14, 11)","(1, 11)",1,0,0.0%,☠️ 雜訊
"(8, 6)","(14, 11)","(1, 11)",1,0,0.0%,☠️ 雜訊
"(8, 6)","(10, 11)","(11, 25)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(10, 11)","(31, 36)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 8)","(3, 6)",3,0,0.0%,☠️ 雜訊
"(5, 4)","(12, 10)","(6, 23)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(10, 11)","(16, 17)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(8, 12)","(6, 11)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(12, 9)","(6, 13)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(12, 9)","(6, 13)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(10, 10)","(11, 13)",3,0,0.0%,☠️ 雜訊
"(5, 5)","(10, 10)","(11, 13)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(8, 8)","(6, 15)",4,0,0.0%,☠️ 雜訊
"(5, 5)","(6, 6)","(6, 24)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(9, 11)","(11, 15)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(6, 6)","(13, 15)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(10, 11)","(16, 18)",2,0,0.0%,☠️ 雜訊
"(6, 5)","(13, 10)","(1, 36)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 7)","(15, 32)",3,0,0.0%,☠️ 雜訊
"(5, 4)","(10, 12)","(20, 32)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(13, 13)","(2, 11)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(8, 8)","(2, 36)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(10, 12)","(11, 36)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(9, 10)","(16, 21)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(10, 5)","(21, 30)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(11, 9)","(6, 9)",3,0,0.0%,☠️ 雜訊
"(5, 4)","(9, 4)","(9, 13)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(10, 10)","(18, 25)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(9, 11)","(18, 38)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(6, 5)","(11, 31)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(9, 8)","(21, 26)",2,0,0.0%,☠️ 雜訊
"(5, 4)","(9, 9)","(17, 37)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(11, 7)","(6, 21)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(8, 8)","(6, 36)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(6, 7)","(21, 36)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(7, 7)","(11, 26)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(11, 8)","(2, 22)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(11, 8)","(2, 37)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(8, 9)","(11, 28)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(10, 10)","(22, 28)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(9, 10)","(9, 31)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(9, 10)","(9, 31)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(5, 5)","(31, 37)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 9)","(18, 22)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(10, 8)","(18, 38)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(10, 8)","(9, 22)",3,0,0.0%,☠️ 雜訊
"(5, 4)","(11, 9)","(9, 30)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(11, 9)","(9, 30)",1,0,0.0%,☠️ 雜訊
"(6, 5)","(11, 13)","(2, 6)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(14, 12)","(2, 16)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(14, 12)","(2, 16)",1,0,0.0%,☠️ 雜訊
"(6, 5)","(14, 12)","(2, 16)",1,0,0.0%,☠️ 雜訊
"(6, 5)","(9, 7)","(2, 30)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(15, 15)","(2, 38)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(15, 15)","(2, 38)",1,0,0.0%,☠️ 雜訊
"(6, 5)","(15, 15)","(2, 38)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 8)","(9, 16)",3,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 4)","(24, 35)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(9, 6)","(24, 36)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(10, 10)","(35, 36)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(11, 8)","(3, 6)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(9, 14)","(3, 34)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(11, 15)","(28, 39)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(10, 11)","(2, 9)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(10, 11)","(2, 9)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(10, 8)","(9, 38)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(9, 5)","(1, 15)",3,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 11)","(1, 36)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(14, 13)","(15, 36)",1,0,0.0%,☠️ 雜訊
"(6, 5)","(14, 13)","(15, 36)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(9, 12)","(23, 28)",1,0,0.0%,☠️ 雜訊
"(6, 5)","(9, 12)","(23, 28)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(9, 12)","(23, 36)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(10, 9)","(28, 36)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(10, 8)","(14, 31)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(8, 9)","(29, 31)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(10, 8)","(16, 28)",3,0,0.0%,☠️ 雜訊
"(5, 4)","(8, 8)","(28, 30)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(8, 8)","(28, 30)",3,0,0.0%,☠️ 雜訊
"(5, 4)","(11, 8)","(2, 18)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(7, 7)","(9, 18)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(12, 11)","(2, 36)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(11, 9)","(16, 36)",2,0,0.0%,☠️ 雜訊
"(5, 5)","(6, 8)","(27, 28)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(7, 8)","(27, 31)",5,0,0.0%,☠️ 雜訊
"(5, 5)","(10, 11)","(28, 31)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(14, 12)","(2, 3)",1,0,0.0%,☠️ 雜訊
"(5, 5)","(14, 12)","(2, 3)",1,0,0.0%,☠️ 雜訊
"(6, 5)","(8, 6)","(3, 13)",1,0,0.0%,☠️ 雜訊
"(6, 5)","(13, 12)","(3, 36)",1,0,0.0%,☠️ 雜訊
"(6, 5)","(9, 12)","(13, 36)",1,0,0.0%,☠️ 雜訊
"(5, 4)","(9, 11)","(6, 9)",1,0,0.0%,☠️ 雜訊
"(6, 5)","(7, 7)","(15, 19)",1,0,0.0%,☠️ 雜訊
